smiles,is_potent_any,split
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](C)C(N)=O,0,train
COc1cc(C=C(C#N)C#N)cc(OC)c1O,0,train
COc1cc2nc(C(=O)c3ccccc3)cn2c2cc(C)c(C)cc12,1,train
C[C@H]1[C@@H](OCCCOc2coc(CO)cc2=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,1,train
Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,1,train
N#Cc1cc([N+](=O)[O-])ccc1Cl,0,train
NC(=O)c1cc2c(Oc3ccc(C(=O)N4CCOCC4)cc3)cncc2s1,1,train
O=C(NO)[C@H]1CCC[C@@H]1C(=O)Nc1ccc(OCc2ccccc2)cc1,0,train
O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2ncccn2)CC1,1,train
COc1cc2nc(C(=O)c3ccccc3)cn2c2ccccc12,1,train
CC(=O)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C(=O)CO)c1,1,train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)[C@@H](c2ccccc2)CC3[C@H]1C5,1,train
CCCCc1nc(O)c2c[nH]nc2n1,0,train
CCc1cc(NCc2cccc3ccccc23)c(O)nc1C,1,train
O=C(CO)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCC2)c1,1,train
C[C@]1(COC(=O)CCl)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O,1,train
CC(C)C[C@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(C)C,1,train
O=c1cc(-c2ccccc2)sc(N2CCOCC2)c1,1,train
CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(C2CCCCC2)c1O,1,train
CC(C)(F)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,1,train
COc1ccccc1-c1cccc(CN2CCN(c3ncccn3)CC2)c1,1,train
SCCNCc1cc(-c2cccc3ccccc23)cc(CNCCS)n1,1,train
OC1(c2cccc(Cl)c2)c2ccccc2C2=NCCCN21,1,train
CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,1,train
O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCC2CCCCC2)CC1,1,train
O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCC2=O)cc1,1,train
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,1,train
CCN1CCCC(N2C(=O)c3cccc4cc5ccccc5c(c34)C2=O)C1,1,train
COCCn1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1,1,train
CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)C(C)C1C,1,val
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2nsc3ccccc23)CC1,1,val
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,0,val
COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,1,val
COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1C#CCCCc1ccccc1,1,val
C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O,1,val
CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)NOC)cc3)c(CN(C)Cc3ccccc3)n2c1=O,1,val
CCCN(CCC)C1CCc2cccc(O)c2C1,1,val
CC1(C)CN=C2c3ccccc3C(O)(c3ccc(Cl)cc3)N2C1,1,val
CCNC(=N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3cccc(C)c3)C(=O)O)C2)cc1,1,val
CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@H](CO)c1ccccc1,1,val
CNC(=O)c1cc2c(Oc3ccc(C(=N)NO)cc3)cncc2s1,1,val
O=c1cc(Cc2ccccc2)oc2cc(O)ccc12,1,val
C[C@@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1Oc1ccc(C(=O)O)cc1,0,val
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,1,val
CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)C2CCCCC2)n1,1,val
O=C(O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,1,val
C1=CCc2c(-c3ccccc3)[nH]c(-c3ccccc3)c2C1,1,val
N#C/C(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(/O)C1CC1,1,val
COC(=O)/C=C1/C(=O)N2C1S(=O)(=O)[C@@](C)(COC(C)=O)[C@@H]2C(=O)[O-],1,val
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,1,val
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,0,val
O=C(CCc1ccc(O)c(O)c1)c1ccc(O)c(O)c1O,1,val
CC1C(CC(N)=O)=C2C(OCC(=O)O)=CC=CN2C1Cc1ccccc1,0,val
Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O,1,val
O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCNCC1,1,val
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,1,val
CC(CCCc1cccnc1)NC(=O)c1ccc2nc3ccc(C(C)C)cc3c(=O)n2c1,1,val
C/C(=N\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1C,1,val
COc1ccc2c(=O)n3cc(C(=O)NCCCCc4cccnc4)ccc3nc2c1,1,val
CNC(=O)c1cc2c(Oc3ccc(CO)cc3)cncc2s1,1,val
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1OC,1,val
COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1,1,val
Nc1cc(N)c(/N=N/c2ccc(/C=C/c3ccc(/N=N/c4c(N)cc(N)cc4C(=O)[O-])cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)c(C(=O)[O-])c1,0,val
CCCCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCC)O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(C)C,1,val
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,0,val
COc1ccc(CN(C)C(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1,1,val
CCC1C(CC(N)=O)=C2C(OCC(=O)O)=CC=CN2/C1=C\c1cccc(C(F)(F)F)c1,0,val
C/C(C#Cc1ccccc1)=C/CO/N=C1\CN2CCC1C2,1,val
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC,1,val
O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,1,val
Cc1cc(C(=O)Nc2cccc(Br)c2)nn1-c1cccc(C(F)(F)F)c1,1,val
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(F)cc2)cc1,1,val
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O,1,val
CCCCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,1,val
O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,1,val
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H]1COCCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@H](C)C(=O)N1)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC,1,val
COc1cc(CO/C(S)=N/CC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)ccc1NS(C)(=O)=O,1,val
CN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1,val
Cc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O,1,val
O=C1C=C(Cc2ccccc2)c2ccccc2C1=O,1,val
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC,1,val
CCOC(=O)C(Cc1ccc(Cl)cc1)Nc1nc2ccc(OC)cc2s1,1,val
Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)C(=O)N[C@@H](CS(=O)(=O)CCN)C(=O)NCCC2CCCCC2)cc1,0,val
O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,0,val
CCCCc1cc2c3ccccc3nc-2c[nH]1,1,val
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccccn2)NS(=O)(=O)Cc2ccccc2)C1O,1,val
CC(C)(C)NC(=O)[C@@H]1CN(C(=O)OCc2ccccc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,1,val
COC(=O)/C=C/c1cc(O)nnc1-c1ccccc1,0,val
NNC(=O)NCCCCCC(=O)Nc1ccccc1,0,val
CSCC[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)C(=O)O,1,val
CCCCOc1c(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(C)C,1,val
Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccn3)oc(=O)c12,1,val
CN(C)CCCN(C(=O)c1cc2ccccc2o1)c1ccccc1SCc1ccccc1,1,val
CN(C(=O)n1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1)c1ccccc1,1,val
O=C1CC[C@@H](CN2CCCC2)N(C(=O)Cc2ccc(Cl)c(Cl)c2)C1,1,val
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCCC1)C(C)C,1,val
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,1,val
NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(O)c1)C(c1ccccc1)c1ccccc1,1,val
CCCCc1nn(-c2ccccc2C)c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,val
CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccncc2)CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,1,val
CCc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1,val
O=C1CNC(=O)N1CC#CCN1CCCC1,0,val
S=C(NCN1CCOCC1)Nc1ccc(Br)cn1,1,val
CC(=O)Nc1cc2c3ccccc3nc-2c[nH]1,1,val
CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(N)=O,1,val
OC1(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)c2ccccc2C2=NCCN21,1,val
CC(C)OC(=O)c1cn2c(n1)sc1ccccc12,1,val
O=C(O)Cc1cccc(-c2cc(CCc3cccc(-c4ccccc4O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,0,val
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)NCCc4ccccc4)CC3)ccc2s1,0,val
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)CC3)ccc2s1,1,val
NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,1,val
CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]cn2)NC1=O)C(C)C,1,val
COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC,0,val
O=C(c1ccc(N2CCCCC2)cc1Cl)N1CCCCc2ccccc21,1,val
COc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1Cc1ccccc1-c1ccccc1,1,val
CCCN1Cc2cccc3[nH]c(=S)n(c23)CC1C,1,val
Cc1cccc2c1C1(C34C[C@H]5C(=O)N[C@@H](Cc6ccccc6)C(=O)N5[C@H]3Nc3cccc(C)c34)C[C@H]3C(=O)N[C@@H](Cc4ccccc4)C(=O)N3[C@H]1N2,1,val
CCCCC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@]2(CCc3c(C)cccc3C2)NC1=O,1,val
CCc1c(C(=O)C(N)=O)c2cc(OCCC(=O)O)ccn2c1Cc1ccccc1-c1ccccc1,1,val
C=CC(=O)Nc1ccc(-c2nc3n(Cc4c(F)cccc4F)cc(C(=O)OCC)c(=O)n3c2CN(C)Cc2ccccc2)cc1,1,val
O=C([O-])Cc1cc(Cl)ccc1Nc1c(Cl)cccc1Cl,0,val
CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSS[C@@H]2C[C@@H](C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)N(C2)C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,1,val
CCOC(=O)Cn1c2cc(OC)ccc2c2cc[n+]3nc(C)c(C)cc3c21,1,val
CCC(C)CNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,1,val
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O,1,val
CN(Cc1ccccc1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,1,val
c1ccc(-c2nc(SCCCSCCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)[nH]c2-c2ccccc2)cc1,1,val
CCCCc1nn(-c2ccccc2-c2ccccc2)c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,val
CC(CCc1cccnc1)NC(=O)c1ccc2nc3ccc(C(C)C)cc3c(=O)n2c1,1,val
Fc1ccc(-c2[nH]c(-c3ccc(F)cc3)c3c2C2CCC3CC2)cc1,1,val
CNC(=O)c1cc2c(Oc3ccc(C(C)=O)cc3)cncc2s1,1,val
CCCCCCCCCCCCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,1,val
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1,val
CCC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C,1,val
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(Br)cc23)CC1,1,val
COc1ccc(NN=C(C#N)C#N)cc1,0,val
CC(C)N(C(C)C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1,val
CCCCC1Nc2ccc(C(C)(C)OC)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,val
CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,0,val
Cn1c2ccccc2c2c1cnc1c3ccccc3n(C)c12,1,val
COc1cc2c(C)nc(O)c(C(C)C)c2cc1OC,1,val
COc1ccc2c(c1)CCC=C2CCCN1CCN(c2ccccc2)CC1,1,val
CCc1ccnc(N)c1,1,val
CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1,0,val
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)C[C@H](Cc1ccccc1)C(=O)O,1,val
CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1,val
CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1,val
C=CCC1(CN2CCCC2)CCCCN1C(=O)Cc1ccc(Cl)c(Cl)c1,1,val
CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)c3cnc(CNC4CC4)cn3)[C@H]21,1,val
O=C1c2cccc3cccc(c23)C(=O)N1CCNCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,1,val
O=P(O)(O)C(Cc1cccc2ccccc12)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,1,val
COc1ccc2c(c1)C(O)(CNCC1CCN(CCNS(=O)(=O)c3cccc(Cl)c3C)CC1)CCC2,1,val
Cc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(Br)c1,1,val
Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)/C=C/c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N,1,val
CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CC(=O)NCCC[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,1,val
COc1cc(N2CCN(c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,0,val
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,1,val
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,1,val
NC(Cc1ccnn1O)C(=O)O,0,val
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,val
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)N[C@H]4CCc5ccccc54)CC3)ccc2s1,1,val
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,1,val
COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1,0,val
Cc1ccsc1/C(=C\CCN1CCC[C@H](C(=O)O)C1)c1c(C)cccc1C,1,val
O=C(O)c1ccccc1NS(=O)(=O)c1ccc2ccccc2c1,1,val
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(O)CN(CC(C)C)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,1,val
Cc1cc2nc3ccc(C(=O)NCCCCc4cccnc4)cn3c(=O)c2cc1C,1,val
C/C(C#Cc1ccc(Cl)cc1)=C\CO/N=C1\CN2CCC1C2,1,val
Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCCCC5)CC4)ccc3[nH]c-2n1,1,val
CCCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC,1,val
COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,0,val
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccccc4)CC3)ccc2s1,1,val
CCCCc1nn(-c2ccccc2C)c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,val
Cc1cccc(NC(=O)Nc2ccc3cnccc3c2)c1,1,val
c1ccc(CN2Cc3c(-c4ccccc4)[nH]c(-c4ccccc4)c3C2)cc1,1,val
O=C(NNCc1ccc(Cl)cc1)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,1,val
COC(=O)/C=C1\CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1,1,val
CC(C)c1ccc2nc3ccc(C(=O)N(C)CCCCc4cccnc4)cn3c(=O)c2c1,1,val
CN1CCCC(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1,1,val
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,1,val
Cc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,1,val
COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C(C)(C)C)c(C(=O)C(N)=O)c12,1,val
Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,1,val
N#Cc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,1,val
CCOCn1nnc(-c2ccncc2)c1-c1ccc(F)cc1,1,val
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0,val
CC(=O)Nc1c(C(C)C)cc(CN2CCOCC2)cc1C(C)C,1,val
NC(N)=NCCC[C@H](N)B(O)O,0,test
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C,1,test
COc1ccc(Cn2cc[nH]c2=S)cc1C,0,test
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O,1,test
O=C(O)c1cnc2cc(OCCOc3ccc4ccccc4c3)ccc2c1O,1,test
COc1ccc(-c2nc(SCCCCCN(CCc3ccccn3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1,1,test
O=c1[nH]c2c(c(=O)[nH]1)CNc1ccccc1S2,0,test
CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)OCCO)CC(C)C,1,test
COc1ccc(-c2ccc3oc(-c4ccc(OC)c(N5C(=O)c6ccc(C(=O)O)cc6C5=O)c4)nc3c2)cc1,1,test
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,1,test
CCCCc1nn(CC(F)(F)F)c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,test
CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1,test
O=c1oc(Nc2ccccc2I)nc2cc(Cl)c(Cl)cc12,1,test
Fc1ccc(CC(Nc2nc3cc(Cl)ccc3o2)c2ccccn2)cc1,1,test
Cc1oc([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)N(C)C2CCCCC2)nc1C(=O)O,1,test
CC1Cn2c(S)nc3cc(Cl)cc(c32)CN1CC1CC1,1,test
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O,1,test
N[C@@H](CCP(=O)(O)O)C(=O)O,1,test
Cc1ccc(CN2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@@H]3CCS(=O)(=O)[C@@H]3C(C)C)[C@H](C(=O)NC(C)(C)C)C2)cn1,1,test
O=C(CC(O)CCc1ccc(O)c(O)c1)O[C@H]1Cc2cc(O)c(O)cc2O[C@H]1c1ccc(O)c(O)c1,1,test
CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O,1,test
Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,1,test
COc1ccc(-c2nc3cc(-c4cccc(F)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,1,test
O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCO2)CC1,1,test
O=C1c2[nH]cnc2N(Cc2ccc(Cl)cc2)C2=NCCN12,0,test
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccnc3)CC2C(=O)NO)cc1,1,test
O=C(CN(Cc1ccccc1)C(=O)CN(CCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1)NO,1,test
CCCCN(CCCC)C(=O)C1CCCN(Cc2ccc(CN3CCCC(C(=O)N(CCCC)CCCC)C3)cc2)C1,0,test
C[C@H](NC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O)C(=O)O,1,test
CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1,test
CCN(CC)CCNc1ccc2c3c(nn2CCO)-c2ccccc2C(=O)c13,1,test
C/C(C#Cc1ccccc1)=C/CO/N=C1/CN2CCC1C2,1,test
CN(C)CCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,1,test
CN(C1=CC(=O)C(=O)c2ccccc21)c1ccccc1,0,test
CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0,test
O=C(O)c1cnc2cc(OCCOc3ccc(Br)cc3)ccc2c1O,1,test
CCCCCCNc1nc(O)c2[nH]cnc2n1,0,test
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc5ccccc45)CC3)ccc2s1,1,test
CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCOc3ccccc3)CC2)cc1,1,test
O=c1oc(Nc2ccccc2F)nc2ccccc12,0,test
Cc1nnsc1S(=O)(=O)NCCCn1c2c(c3ccccc31)C(=O)CN1CCCCC21,0,test
CC[C@@H]1C(O)SC[C@@H]1Cc1cncn1C,1,test
CC(C)CN1CCC(n2nnnc2CCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1,test
